WordInstance,OriginalWord,MfccLength,WordAvgMfccLength,Precision@10,NofPhonemes,WordLength,NofVowels,NofConsonants,inimagenet,SpeakingSpeed
face_2170222061_e8bce4a32d_2,face,25.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.12
face_2204550058_2707d92338_1,face,31.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.0967741935483871
face_2208310655_a3d83080c5_2,face,25.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.12
face_2340206885_58754a799a_1,face,27.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.1111111111111111
face_2340206885_58754a799a_1,face,29.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.10344827586206896
face_2577972703_a22c5f2a87_0,face,56.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.05357142857142857
face_2577972703_a22c5f2a87_2,face,38.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.07894736842105263
face_2577972703_a22c5f2a87_3,face,43.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.06976744186046512
face_2706766641_a9df81969d_2,face,30.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.1
face_2985679744_75a7102aab_1,face,51.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.058823529411764705
face_3070011270_390e597783_1,face,33.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.09090909090909091
face_3070011270_390e597783_4,face,40.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.075
face_309687244_4bdf3b591f_2,face,63.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.047619047619047616
face_3114944484_28b5bb9842_3,face,49.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.061224489795918366
face_3214573346_d3a57f0328_2,face,36.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.08333333333333333
face_3250695024_93e8ab7305_2,face,32.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.09375
face_3250695024_93e8ab7305_2,face,26.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.11538461538461539
face_3275704430_a75828048f_0,face,33.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.09090909090909091
face_3275704430_a75828048f_4,face,25.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.12
face_3364861247_d590fa170d_0,face,47.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.06382978723404255
face_3459156091_c1879ebe28_2,face,30.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.1
face_3503623999_bbd5dcfb18_1,face,28.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.10714285714285714
face_3532205154_5674b628ea_2,face,31.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.0967741935483871
face_3694991841_141804da1f_2,face,39.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.07692307692307693
face_3697359692_8a5cdbe4fe_1,face,45.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.06666666666666667
face_3697359692_8a5cdbe4fe_2,face,56.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.05357142857142857
face_3697359692_8a5cdbe4fe_3,face,63.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.047619047619047616
face_3697359692_8a5cdbe4fe_4,face,54.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.05555555555555555
face_3741827382_71e93298d0_2,face,47.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.06382978723404255
face_491405109_798222cfd0_3,face,60.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.05
face_766099402_cdda6964f0_3,face,45.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.06666666666666667
face_917574521_74fab68514_3,face,34.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.08823529411764706
face_917574521_74fab68514_3,face,29.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.10344827586206896
face_997722733_0cb5439472_0,face,60.0,40.54545454545455,,3.0,6.0,2.0,2.0,0.0,0.05
field_1119015538_e8e796281e_4,field,70.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.05714285714285714
field_1386964743_9e80d96b05_1,field,67.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.05970149253731343
field_1386964743_9e80d96b05_3,field,70.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.05714285714285714
field_1446053356_a924b4893f_0,field,26.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.15384615384615385
field_1446053356_a924b4893f_2,field,44.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09090909090909091
field_1446053356_a924b4893f_3,field,60.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06666666666666667
field_1446053356_a924b4893f_4,field,60.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06666666666666667
field_154871781_ae77696b77_4,field,52.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.07692307692307693
field_197504190_fd1fc3d4b7_0,field,39.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10256410256410256
field_2280525192_81911f2b00_0,field,33.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.12121212121212122
field_2280525192_81911f2b00_2,field,27.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.14814814814814814
field_2295750198_6d152d7ceb_0,field,58.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06896551724137931
field_2340206885_58754a799a_1,field,47.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.0851063829787234
field_2358898017_24496b80e8_0,field,60.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06666666666666667
field_2370481277_a3085614c9_3,field,21.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.19047619047619047
field_2370481277_a3085614c9_4,field,24.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.16666666666666666
field_2410320522_d967f0b75c_4,field,57.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.07017543859649122
field_241345811_46b5f157d4_4,field,38.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10526315789473684
field_241345905_5826a72da1_4,field,42.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09523809523809523
field_241346508_0b3907a95b_0,field,33.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.12121212121212122
field_2414397449_2ac3b78e0d_0,field,44.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09090909090909091
field_2414397449_2ac3b78e0d_3,field,35.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.11428571428571428
field_2470486377_c3a39ccb7b_4,field,43.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09302325581395349
field_249394748_2e4acfbbb5_0,field,66.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06060606060606061
field_249394748_2e4acfbbb5_1,field,30.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.13333333333333333
field_2496370758_a3fbc49837_1,field,40.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.1
field_2496370758_a3fbc49837_3,field,38.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10526315789473684
field_2534502836_7a75305655_3,field,52.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.07692307692307693
field_2573625591_70291c894a_2,field,37.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10810810810810811
field_2573625591_70291c894a_4,field,24.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.16666666666666666
field_2594902417_f65d8866a8_0,field,32.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.125
field_2594902417_f65d8866a8_2,field,57.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.07017543859649122
field_2594902417_f65d8866a8_3,field,63.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.06349206349206349
field_2594902417_f65d8866a8_4,field,36.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.1111111111111111
field_2600867924_cd502fc911_1,field,35.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.11428571428571428
field_2600867924_cd502fc911_2,field,25.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.16
field_261490838_2f3ac98b12_1,field,47.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.0851063829787234
field_261490838_2f3ac98b12_2,field,37.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10810810810810811
field_261490838_2f3ac98b12_3,field,48.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.08333333333333333
field_270724499_107481c88f_0,field,23.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.17391304347826086
field_270816949_ffad112278_0,field,33.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.12121212121212122
field_2763044275_aa498eb88b_1,field,42.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09523809523809523
field_2763044275_aa498eb88b_4,field,53.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.07547169811320754
field_2854207034_1f00555703_3,field,39.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.10256410256410256
field_2854207034_1f00555703_4,field,41.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.0975609756097561
field_2854959952_3991a385ab_2,field,43.0,43.28260869565217,,4.0,3.0,2.0,3.0,0.0,0.09302325581395349
football_241345811_46b5f157d4_0,football,39.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15384615384615385
football_241345811_46b5f157d4_1,football,79.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.0759493670886076
football_241345811_46b5f157d4_2,football,53.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11320754716981132
football_241345811_46b5f157d4_3,football,45.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
football_241345811_46b5f157d4_4,football,50.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.12
football_241345844_69e1c22464_0,football,59.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1016949152542373
football_241345844_69e1c22464_1,football,69.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.08695652173913043
football_241345844_69e1c22464_2,football,39.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15384615384615385
football_241345844_69e1c22464_3,football,40.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15
football_241345905_5826a72da1_0,football,47.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1276595744680851
football_241345905_5826a72da1_1,football,47.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1276595744680851
football_241345905_5826a72da1_2,football,36.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.16666666666666666
football_241345905_5826a72da1_3,football,48.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.125
football_241346508_0b3907a95b_0,football,36.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.16666666666666666
football_241346508_0b3907a95b_1,football,50.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.12
football_241346508_0b3907a95b_2,football,42.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.14285714285714285
football_241346508_0b3907a95b_3,football,54.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1111111111111111
football_241346971_c100650320_0,football,32.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1875
football_241346971_c100650320_3,football,44.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13636363636363635
football_241346971_c100650320_4,football,29.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.20689655172413793
football_241347204_007d83e252_0,football,40.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15
football_241347204_007d83e252_3,football,45.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
football_241347204_007d83e252_4,football,51.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11764705882352941
football_241347760_d44c8d3a01_3,football,38.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15789473684210525
football_2526041608_a9775ab8d7_0,football,55.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.10909090909090909
football_2526041608_a9775ab8d7_1,football,51.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11764705882352941
football_2526041608_a9775ab8d7_2,football,38.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15789473684210525
football_2526041608_a9775ab8d7_3,football,52.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11538461538461539
football_2526041608_a9775ab8d7_4,football,41.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.14634146341463414
football_2884301336_dc8e974431_3,football,51.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11764705882352941
football_2894217628_f1a4153dca_0,football,47.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1276595744680851
football_2894217628_f1a4153dca_1,football,46.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13043478260869565
football_2894217628_f1a4153dca_2,football,44.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13636363636363635
football_2894217628_f1a4153dca_3,football,41.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.14634146341463414
football_2894217628_f1a4153dca_4,football,50.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.12
football_2933637854_984614e18b_0,football,39.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.15384615384615385
football_2933637854_984614e18b_0,football,61.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.09836065573770492
football_2933637854_984614e18b_1,football,51.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11764705882352941
football_2933637854_984614e18b_1,football,70.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.08571428571428572
football_2933637854_984614e18b_2,football,61.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.09836065573770492
football_2933637854_984614e18b_3,football,52.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.11538461538461539
football_2933637854_984614e18b_4,football,59.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1016949152542373
football_3109704348_c6416244ce_1,football,66.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.09090909090909091
football_3498997518_c2b16f0a0e_0,football,45.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
football_3498997518_c2b16f0a0e_0,football,43.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.13953488372093023
football_3498997518_c2b16f0a0e_1,football,54.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.1111111111111111
football_3498997518_c2b16f0a0e_2,football,48.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.125
football_3498997518_c2b16f0a0e_2,football,56.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.10714285714285714
football_3498997518_c2b16f0a0e_4,football,48.0,48.59183673469388,,6.0,5.0,3.0,5.0,0.0,0.125
girl_1237985362_dbafc59280_0,girl,35.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08571428571428572
girl_1237985362_dbafc59280_1,girl,32.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09375
girl_1237985362_dbafc59280_2,girl,45.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.06666666666666667
girl_1237985362_dbafc59280_3,girl,40.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.075
girl_1282392036_5a0328eb86_2,girl,44.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.06818181818181818
girl_1322323208_c7ecb742c6_0,girl,48.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.0625
girl_1343426964_cde3fb54e8_2,girl,23.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.13043478260869565
girl_1348304997_afe60a61df_0,girl,45.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.06666666666666667
girl_1348304997_afe60a61df_1,girl,29.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10344827586206896
girl_1348304997_afe60a61df_2,girl,36.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08333333333333333
girl_1348304997_afe60a61df_3,girl,35.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08571428571428572
girl_1352410176_af6b139734_0,girl,35.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08571428571428572
girl_1352410176_af6b139734_1,girl,28.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10714285714285714
girl_1352410176_af6b139734_2,girl,29.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10344827586206896
girl_1352410176_af6b139734_3,girl,42.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.07142857142857142
girl_1356796100_b265479721_0,girl,33.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09090909090909091
girl_1356796100_b265479721_1,girl,20.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.15
girl_1356796100_b265479721_2,girl,34.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08823529411764706
girl_1356796100_b265479721_3,girl,24.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.125
girl_1356796100_b265479721_4,girl,38.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.07894736842105263
girl_1387785218_cee67735f5_1,girl,33.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09090909090909091
girl_1389264266_8170bc1c54_0,girl,30.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.1
girl_1408958345_68eea9a4e4_0,girl,31.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.0967741935483871
girl_1408958345_68eea9a4e4_1,girl,28.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10714285714285714
girl_1408958345_68eea9a4e4_2,girl,24.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.125
girl_1408958345_68eea9a4e4_3,girl,31.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.0967741935483871
girl_1408958345_68eea9a4e4_4,girl,29.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10344827586206896
girl_1499581619_a5f65a882c_2,girl,29.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.10344827586206896
girl_1547883892_e29b3db42e_0,girl,32.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09375
girl_1561658940_a947f2446a_0,girl,30.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.1
girl_1561658940_a947f2446a_1,girl,26.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.11538461538461539
girl_1561658940_a947f2446a_2,girl,46.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.06521739130434782
girl_1561658940_a947f2446a_3,girl,35.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.08571428571428572
girl_1682079482_9a72fa57fa_0,girl,42.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.07142857142857142
girl_1682079482_9a72fa57fa_1,girl,21.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.14285714285714285
girl_1682079482_9a72fa57fa_2,girl,58.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.05172413793103448
girl_1682079482_9a72fa57fa_4,girl,41.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.07317073170731707
girl_170100272_d820db2199_2,girl,27.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.1111111111111111
girl_170100272_d820db2199_3,girl,33.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09090909090909091
girl_170100272_d820db2199_4,girl,32.0,33.825,,3.0,3.0,1.0,3.0,0.0,0.09375
girls_1220401002_3f44b1f3f7_1,girls,34.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.11764705882352941
girls_1220401002_3f44b1f3f7_2,girls,39.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.10256410256410256
girls_1220401002_3f44b1f3f7_4,girls,33.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.12121212121212122
girls_1248940539_46d33ed487_2,girls,40.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.1
girls_1248940539_46d33ed487_4,girls,42.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09523809523809523
girls_1322323208_c7ecb742c6_1,girls,36.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.1111111111111111
girls_1332722096_1e3de8ae70_2,girls,50.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08
girls_1332722096_1e3de8ae70_3,girls,73.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.0547945205479452
girls_138718600_f430ebca17_2,girls,32.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.125
girls_1389264266_8170bc1c54_1,girls,44.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09090909090909091
girls_1389264266_8170bc1c54_2,girls,34.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.11764705882352941
girls_1389264266_8170bc1c54_3,girls,44.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09090909090909091
girls_1389264266_8170bc1c54_4,girls,52.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.07692307692307693
girls_1446053356_a924b4893f_2,girls,53.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.07547169811320754
girls_1446053356_a924b4893f_3,girls,40.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.1
girls_1446053356_a924b4893f_4,girls,46.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08695652173913043
girls_1467533293_a2656cc000_0,girls,25.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.16
girls_1467533293_a2656cc000_1,girls,48.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08333333333333333
girls_1467533293_a2656cc000_2,girls,41.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.0975609756097561
girls_1467533293_a2656cc000_3,girls,33.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.12121212121212122
girls_1467533293_a2656cc000_4,girls,37.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.10810810810810811
girls_2339106348_2df90aa6a9_2,girls,41.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.0975609756097561
girls_2339106348_2df90aa6a9_3,girls,42.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09523809523809523
girls_2339106348_2df90aa6a9_4,girls,46.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08695652173913043
girls_2396691909_6b8c2f7c44_4,girls,39.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.10256410256410256
girls_2453971388_76616b6a82_0,girls,58.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.06896551724137931
girls_2453971388_76616b6a82_1,girls,42.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09523809523809523
girls_2453971388_76616b6a82_2,girls,43.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.09302325581395349
girls_2453971388_76616b6a82_3,girls,36.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.1111111111111111
girls_2453971388_76616b6a82_4,girls,41.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.0975609756097561
girls_2473738924_eca928d12f_0,girls,31.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.12903225806451613
girls_2473738924_eca928d12f_1,girls,41.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.0975609756097561
girls_2473738924_eca928d12f_2,girls,24.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.16666666666666666
girls_2473738924_eca928d12f_3,girls,26.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.15384615384615385
girls_2473738924_eca928d12f_4,girls,26.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.15384615384615385
girls_2498897831_0bbb5d5b51_1,girls,45.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08888888888888889
girls_2498897831_0bbb5d5b51_2,girls,32.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.125
girls_2498897831_0bbb5d5b51_3,girls,40.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.1
girls_2498897831_0bbb5d5b51_4,girls,63.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.06349206349206349
girls_2666205903_8d287669e1_2,girls,39.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.10256410256410256
girls_2689001252_e0016c89f0_0,girls,59.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.06779661016949153
girls_2689001252_e0016c89f0_1,girls,38.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.10526315789473684
girls_2715035273_8fc8b1291c_2,girls,46.0,41.25581395348837,,4.0,10.0,1.0,4.0,0.0,0.08695652173913043
grass_1119015538_e8e796281e_0,grass,72.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.05555555555555555
grass_1119015538_e8e796281e_1,grass,24.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.16666666666666666
grass_1119015538_e8e796281e_2,grass,60.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.06666666666666667
grass_1220401002_3f44b1f3f7_0,grass,40.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.1
grass_1220401002_3f44b1f3f7_2,grass,46.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.08695652173913043
grass_138718600_f430ebca17_0,grass,51.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.0784313725490196
grass_138718600_f430ebca17_1,grass,38.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.10526315789473684
grass_138718600_f430ebca17_4,grass,42.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.09523809523809523
grass_1433142189_cda8652603_2,grass,42.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.09523809523809523
grass_1523984678_edd68464da_1,grass,46.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.08695652173913043
grass_1523984678_edd68464da_4,grass,36.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.1111111111111111
grass_154871781_ae77696b77_0,grass,77.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.05194805194805195
grass_1659358141_0433c9bf99_0,grass,48.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.08333333333333333
grass_1659358141_0433c9bf99_1,grass,49.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.08163265306122448
grass_1659358141_0433c9bf99_3,grass,63.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.06349206349206349
grass_1674612291_7154c5ab61_1,grass,41.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.0975609756097561
grass_197504190_fd1fc3d4b7_1,grass,70.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.05714285714285714
grass_197504190_fd1fc3d4b7_2,grass,58.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.06896551724137931
grass_197504190_fd1fc3d4b7_4,grass,63.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.06349206349206349
grass_2170222061_e8bce4a32d_1,grass,52.0,53.84090909090909,,4.0,8.0,1.0,4.0,0.0,0.07692307692307693
